INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"2008-007A","32500","PAYLOAD","WINDS (KIZUNA)","JPN","2008-02-23","TNSTA","","1436.10","1.98","35796","35777","","","0","LARGE","6764","2008","7","A","Y","WINDS (KIZUNA)","2008-007A","32500"
"2008-011A","32708","PAYLOAD","AMC-14","US","2008-03-14","TTMTR","","1436.12","20.05","35939","35635","","","0","LARGE","6765","2008","11","A","Y","AMC-14","2008-011A","32708"
"2008-013A","32729","PAYLOAD","DIRECTV 11","US","2008-03-19","SEAL","","1436.10","0.00","35787","35786","","","0","LARGE","6765","2008","13","A","Y","DIRECTV 11","2008-013A","32729"
"2008-016A","32763","PAYLOAD","ICO G-1","US","2008-04-14","AFETR","","1436.11","3.66","35799","35775","","","0","LARGE","6765","2008","16","A","Y","ICO G-1","2008-016A","32763"
"2008-018A","32767","PAYLOAD","VINASAT 1","VTNM","2008-04-18","FRGUI","","1436.13","0.01","35793","35781","","","0","LARGE","6765","2008","18","A","Y","VINASAT 1","2008-018A","32767"
"2008-018B","32768","PAYLOAD","STAR ONE C2","BRAZ","2008-04-18","FRGUI","","1436.09","0.06","35792","35781","","","0","LARGE","6765","2008","18","B","Y","STAR ONE C2","2008-018B","32768"
"2008-019A","32779","PAYLOAD","TIANLIAN 1-01","PRC","2008-04-25","XSC","","1436.10","2.94","35939","35634","","","0","LARGE","6764","2008","19","A","Y","TIANLIAN 1-01","2008-019A","32779"
"2008-022A","32794","PAYLOAD","AMOS 3","ISRA","2008-04-28","TTMTR","","1436.13","0.03","35795","35780","","","0","LARGE","6765","2008","22","A","Y","AMOS 3","2008-022A","32794"
"2008-024A","32951","PAYLOAD","GALAXY 18","US","2008-05-21","SEAL","","1436.12","0.02","35799","35776","","","0","LARGE","6765","2008","24","A","Y","GALAXY 18","2008-024A","32951"
"1978-012D","33000","DEBRIS","IUE DEB","US","1978-01-26","AFETR","","1433.96","42.49","44781","26709","","1","0","SMALL","6493","1978","12","D","Y","IUE DEB","1978-012D","33000"
"2008-028A","33051","PAYLOAD","CHINASAT 9","PRC","2008-06-09","XSC","","1436.13","0.01","35805","35770","","","0","LARGE","6761","2008","28","A","Y","CHINASAT 9","2008-028A","33051"
"2008-030A","33055","PAYLOAD","SKYNET 5C","UK","2008-06-12","FRGUI","","1436.13","0.06","35805","35770","","","0","LARGE","6764","2008","30","A","Y","SKYNET 5C","2008-030A","33055"
"2008-030B","33056","PAYLOAD","TURKSAT 3A","TURK","2008-06-12","FRGUI","","1436.08","0.06","35799","35774","","","0","LARGE","6765","2008","30","B","Y","TURKSAT 3A","2008-030B","33056"
"2008-033A","33108","PAYLOAD","COSMOS 2440","CIS","2008-06-27","TTMTR","","1436.22","5.54","35823","35755","","","0","LARGE","6764","2008","33","A","Y","COSMOS 2440","2008-033A","33108"
"2008-033D","33111","ROCKET BODY","SL-12 R/B(2)","CIS","2008-06-27","TTMTR","","1436.14","5.51","35932","35643","","","0","LARGE","6763","2008","33","D","Y","SL-12 R/B(2)","2008-033D","33111"
"2008-034A","33153","PAYLOAD","INTELSAT 25(PROTOSTAR 1)","ITSO","2008-07-07","FRGUI","","1436.13","0.02","35799","35776","","","0","LARGE","6765","2008","34","A","Y","INTELSAT 25(PROTOSTAR 1)","2008-034A","33153"
"2008-034B","33154","PAYLOAD","BADR 6","AB","2008-07-07","FRGUI","","1436.08","0.05","35795","35777","","","0","LARGE","6765","2008","34","B","Y","BADR 6","2008-034B","33154"
"2008-035A","33207","PAYLOAD","ECHOSTAR 11","US","2008-07-16","SEAL","","1436.09","0.05","35797","35776","","","0","LARGE","6765","2008","35","A","Y","ECHOSTAR 11","2008-035A","33207"
"2008-038A","33274","PAYLOAD","SUPERBIRD 7","JPN","2008-08-14","FRGUI","","1436.15","0.01","35796","35780","","","0","LARGE","6763","2008","38","A","Y","SUPERBIRD 7","2008-038A","33274"
"2008-038B","33275","PAYLOAD","AMC-21","SES","2008-08-14","FRGUI","","1436.11","0.02","35796","35778","","","0","LARGE","6765","2008","38","B","Y","AMC-21","2008-038B","33275"
"2008-039A","33278","PAYLOAD","INMARSAT 4-F3","IM","2008-08-18","TTMTR","","1436.11","3.02","35799","35775","","","0","LARGE","6764","2008","39","A","Y","INMARSAT 4-F3","2008-039A","33278"
"2008-044A","33373","PAYLOAD","NIMIQ 4","CA","2008-09-19","TTMTR","","1436.09","0.02","35797","35776","","","0","LARGE","6765","2008","44","A","Y","NIMIQ 4","2008-044A","33373"
"2008-045A","33376","PAYLOAD","GALAXY 19","US","2008-09-24","SEAL","","1436.07","0.01","35798","35774","","","0","LARGE","6765","2008","45","A","Y","GALAXY 19","2008-045A","33376"
"2008-055A","33414","PAYLOAD","VENESAT-1","VENZ","2008-10-29","XSC","","1436.13","0.02","35798","35777","","","0","LARGE","6765","2008","55","A","Y","VENESAT-1","2008-055A","33414"
"2008-057A","33436","PAYLOAD","ASTRA 1M","SES","2008-11-05","TTMTR","","1436.11","0.01","35799","35774","","","0","LARGE","6765","2008","57","A","Y","ASTRA 1M","2008-057A","33436"
"2008-063A","33453","PAYLOAD","CIEL-2","CA","2008-12-10","TTMTR","","1436.09","0.02","35799","35774","","","0","LARGE","6765","2008","63","A","Y","CIEL-2","2008-063A","33453"
"2006-053D","33458","DEBRIS","FENGYUN 2D DEB","PRC","2006-12-08","XSC","","1435.61","6.84","36054","35501","","","0","SMALL","6760","2006","53","D","Y","FENGYUN 2D DEB","2006-053D","33458"
"2008-065A","33459","PAYLOAD","EUTE HOT BIRD 13C (HB 9)","EUTE","2008-12-20","FRGUI","","1436.07","0.06","35795","35777","","","0","LARGE","6765","2008","65","A","Y","EUTE HOT BIRD 13C (HB 9)","2008-065A","33459"
"2008-065B","33460","PAYLOAD","EUTE 28B (EUTE W2M)","EUTE","2008-12-20","FRGUI","","1436.09","0.05","35795","35778","","","0","LARGE","6765","2008","65","B","Y","EUTE 28B (EUTE W2M)","2008-065B","33460"
"2008-066A","33463","PAYLOAD","FENGYUN 2E","PRC","2008-12-23","XSC","","1436.09","3.21","35809","35764","","","0","LARGE","6764","2008","66","A","Y","FENGYUN 2E","2008-066A","33463"
"1977-092L","33519","DEBRIS","EKRAN 2 DEB","CIS","1977-09-20","TTMTR","","1434.91","11.36","36220","35307","","1","0","SMALL","6652","1977","92","L","Y","EKRAN 2 DEB","1977-092L","33519"
"2009-007A","33595","PAYLOAD","EXPRESS AM-44","CIS","2009-02-11","TTMTR","","1436.11","0.01","35790","35783","","","0","LARGE","6765","2009","7","A","Y","EXPRESS AM-44","2009-007A","33595"
"2009-008A","33749","PAYLOAD","NSS 9","SES","2009-02-12","FRGUI","","1436.09","0.02","35795","35778","","","0","LARGE","6765","2009","8","A","Y","NSS 9","2009-008A","33749"
"2009-008B","33750","PAYLOAD","EUTE HOT BIRD 13D (HB10)","EUTE","2009-02-12","FRGUI","","1436.09","0.04","35805","35768","","","0","LARGE","6765","2009","8","B","Y","EUTE HOT BIRD 13D (HB10)","2009-008B","33750"
"2009-009A","34111","PAYLOAD","TELSTAR 11N","CA","2009-02-26","TTMTR","","1436.12","0.02","35796","35778","","","0","LARGE","6765","2009","9","A","Y","TELSTAR 11N","2009-009A","34111"
"2009-010A","34264","PAYLOAD","RADUGA-1 8","CIS","2009-02-28","TTMTR","","1442.53","6.76","35962","35862","","","0","LARGE","6765","2009","10","A","Y","RADUGA-1 8","2009-010A","34264"
"2009-010B","34265","ROCKET BODY","SL-12 R/B(2)","CIS","2009-02-28","TTMTR","","1439.88","6.76","35883","35838","","","0","LARGE","6764","2009","10","B","Y","SL-12 R/B(2)","2009-010B","34265"
"2009-016A","34710","PAYLOAD","EUTE 10A (EUTE W2A)","EUTE","2009-04-03","TTMTR","","1436.10","0.06","35808","35765","","","0","LARGE","6765","2009","16","A","Y","EUTE 10A (EUTE W2A)","2009-016A","34710"
"2009-018A","34779","PAYLOAD","COMPASS G2","PRC","2009-04-14","XSC","","1434.75","6.26","36212","35309","","","0","LARGE","6764","2009","18","A","Y","COMPASS G2","2009-018A","34779"
"2009-027A","34941","PAYLOAD","SES 7 (PROTOSTAR 2)","SES","2009-05-16","TTMTR","","1436.10","0.05","35795","35778","","","0","LARGE","6765","2009","27","A","Y","SES 7 (PROTOSTAR 2)","2009-027A","34941"
"2009-032A","35362","PAYLOAD","MEASAT 3A","MALA","2009-06-21","TTMTR","","1436.15","0.02","35801","35774","","","0","LARGE","6765","2009","32","A","Y","MEASAT 3A","2009-032A","35362"
"2009-033A","35491","PAYLOAD","GOES 14","US","2009-06-27","AFETR","","1436.10","0.18","35835","35738","","","0","LARGE","6765","2009","33","A","Y","GOES 14","2009-033A","35491"
"2009-034A","35493","PAYLOAD","SIRIUS FM-5","US","2009-06-30","TTMTR","","1436.11","0.01","35789","35784","","","0","LARGE","6765","2009","34","A","Y","SIRIUS FM-5","2009-034A","35493"
"2009-035A","35496","PAYLOAD","TERRESTAR 1","US","2009-07-01","FRGUI","","1436.09","2.56","35800","35773","","","0","LARGE","6764","2009","35","A","Y","TERRESTAR 1","2009-035A","35496"
"2009-042A","35696","PAYLOAD","ASIASAT 5","AC","2009-08-11","TTMTR","","1436.15","0.00","35795","35780","","","0","LARGE","6762","2009","42","A","Y","ASIASAT 5","2009-042A","35696"
"2009-044A","35755","PAYLOAD","JCSAT 12","JPN","2009-08-21","FRGUI","","1436.09","0.01","35793","35780","","","0","LARGE","6765","2009","44","A","Y","JCSAT 12","2009-044A","35755"
"2009-044B","35756","PAYLOAD","OPTUS D3","AUS","2009-08-21","FRGUI","","1436.11","0.03","35799","35774","","","0","LARGE","6765","2009","44","B","Y","OPTUS D3","2009-044B","35756"
"2009-046A","35812","PAYLOAD","PALAPA D","INDO","2009-08-31","XSC","","1436.09","0.02","35797","35776","","","0","LARGE","6765","2009","46","A","Y","PALAPA D","2009-046A","35812"
"2009-050A","35873","PAYLOAD","NIMIQ 5","CA","2009-09-17","TTMTR","","1436.10","0.02","35796","35778","","","0","LARGE","6765","2009","50","A","Y","NIMIQ 5","2009-050A","35873"
"2009-054A","35942","PAYLOAD","AMAZONAS 2","SPN","2009-09-30","FRGUI","","1436.11","0.03","35797","35776","","","0","LARGE","6765","2009","54","A","Y","AMAZONAS 2","2009-054A","35942"
"2009-054B","35943","PAYLOAD","COMSATBW-1","GER","2009-09-30","FRGUI","","1436.12","0.05","35797","35777","","","0","LARGE","6765","2009","54","B","Y","COMSATBW-1","2009-054B","35943"
"2009-058A","36032","PAYLOAD","NSS 12","SES","2009-10-29","FRGUI","","1436.09","0.03","35798","35775","","","0","LARGE","6764","2009","58","A","Y","NSS 12","2009-058A","36032"
"2009-058B","36033","PAYLOAD","THOR 6","NOR","2009-10-29","FRGUI","","1436.12","0.01","35795","35779","","","0","LARGE","6765","2009","58","B","Y","THOR 6","2009-058B","36033"
"2009-064A","36097","PAYLOAD","INTELSAT 14","ITSO","2009-11-23","AFETR","","1436.09","0.02","35796","35777","","","0","LARGE","6764","2009","64","A","Y","INTELSAT 14","2009-064A","36097"
"2009-065A","36101","PAYLOAD","EUTE 36B (EUTE W7)","EUTE","2009-11-24","TTMTR","","1436.11","0.06","35805","35769","","","0","LARGE","6765","2009","65","A","Y","EUTE 36B (EUTE W7)","2009-065A","36101"
"2009-067A","36106","PAYLOAD","INTELSAT 15","ITSO","2009-11-30","TTMTR","","1436.11","0.01","35797","35776","","","0","LARGE","6764","2009","67","A","Y","INTELSAT 15","2009-067A","36106"
"2009-075A","36131","PAYLOAD","DIRECTV 12","US","2009-12-29","TTMTR","","1436.10","0.04","35787","35786","","","0","LARGE","6763","2009","75","A","Y","DIRECTV 12","2009-075A","36131"
"2010-001A","36287","PAYLOAD","BEIDOU 3","PRC","2010-01-16","XSC","","1436.05","1.48","35803","35768","","","0","LARGE","6765","2010","1","A","Y","BEIDOU 3","2010-001A","36287"
"2010-002A","36358","PAYLOAD","RADUGA 1M-2","CIS","2010-01-28","TTMTR","","1436.07","0.02","35799","35773","","","0","LARGE","6765","2010","2","A","Y","RADUGA 1M-2","2010-002A","36358"
"2010-005A","36395","PAYLOAD","SDO","US","2010-02-11","AFETR","","1436.10","29.44","35792","35781","","","0","LARGE","6765","2010","5","A","Y","SDO","2010-005A","36395"
"2010-006A","36397","PAYLOAD","INTELSAT 16","ITSO","2010-02-12","TTMTR","","1436.08","0.01","35795","35777","","","0","LARGE","6765","2010","6","A","Y","INTELSAT 16","2010-006A","36397"
"2010-008A","36411","PAYLOAD","GOES 15","US","2010-03-04","AFETR","","1436.16","0.21","35810","35765","","","0","LARGE","6765","2010","8","A","Y","GOES 15","2010-008A","36411"
"2010-010A","36499","PAYLOAD","ECHOSTAR 14","US","2010-03-20","TTMTR","","1436.09","0.02","35798","35776","","","0","LARGE","6765","2010","10","A","Y","ECHOSTAR 14","2010-010A","36499"
"2010-016A","36516","PAYLOAD","SES 1","SES","2010-04-24","TTMTR","","1436.08","0.03","35794","35779","","","0","LARGE","6765","2010","16","A","Y","SES 1","2010-016A","36516"
"2010-021A","36581","PAYLOAD","ASTRA 3B","SES","2010-05-21","FRGUI","","1436.08","0.04","35799","35773","","","0","LARGE","6765","2010","21","A","Y","ASTRA 3B","2010-021A","36581"
"2010-021B","36582","PAYLOAD","COMSATBW-2","GER","2010-05-21","FRGUI","","1436.05","0.04","35795","35777","","","0","LARGE","6765","2010","21","B","Y","COMSATBW-2","2010-021B","36582"
"2010-024A","36590","PAYLOAD","BEIDOU 4","PRC","2010-06-02","XSC","","1436.11","1.46","35799","35775","","","0","LARGE","6765","2010","24","A","Y","BEIDOU 4","2010-024A","36590"
"2010-025A","36592","PAYLOAD","BADR-5 (ARABSAT 5B)","AB","2010-06-03","TTMTR","","1436.07","0.02","35803","35769","","","0","LARGE","6765","2010","25","A","Y","BADR-5 (ARABSAT 5B)","2010-025A","36592"
"2010-032A","36744","PAYLOAD","COMS 1","SKOR","2010-06-26","FRGUI","","1436.10","0.02","35789","35784","","","0","LARGE","6765","2010","32","A","Y","COMS 1","2010-032A","36744"
"2010-032B","36745","PAYLOAD","ARABSAT 5A","AB","2010-06-26","FRGUI","","1436.12","0.05","35801","35773","","","0","LARGE","6765","2010","32","B","Y","ARABSAT 5A","2010-032B","36745"
"2010-034A","36792","PAYLOAD","ECHOSTAR 15","US","2010-07-10","TTMTR","","1436.10","0.03","35795","35778","","","0","LARGE","6765","2010","34","A","Y","ECHOSTAR 15","2010-034A","36792"
"2010-036A","36828","PAYLOAD","BEIDOU 5","PRC","2010-07-31","XSC","","1436.15","54.14","36087","35489","","","0","LARGE","6764","2010","36","A","Y","BEIDOU 5","2010-036A","36828"
