14,7,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,1M33G1D--,12,-49.2,-7.2,-68.4,11
14,8,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,2M67G1D--,15.1,-49.2,-4.2,-68.4,11
14,9,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,256KG1D--,4.9,-49.2,-11.4,-65.4,14
14,10,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,500KG1D--,7.8,-49.2,-8.4,-65.4,14
14,11,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,1M00G1D--,10.8,-49.2,-5.4,-65.4,14
14,12,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,2M00G1D--,13.8,-49.2,-2.4,-65.4,14
15,1,E,EXN,28.9,NaN,X1,T,28.9,100,NaN,6.03,NaN,7500,21K3G1D--,-1.5,-44.8,-8.7,-52,11
15,2,E,EXN,28.9,NaN,X1,T,28.9,100,NaN,6.03,NaN,7500,42K7G1D--,1.5,-44.8,-5.7,-52,11
15,3,E,EXN,28.9,NaN,X1,T,28.9,100,NaN,6.03,NaN,7500,85K3G1D--,4.5,-44.8,-2.7,-52,11
15,4,E,EXN,28.9,NaN,X1,T,28.9,100,NaN,6.03,NaN,7500,171KG1D--,7.5,-44.8,0.3,-52,11
16,1,E,EXN,28.9,NaN,X2,T,33.2,120,NaN,3.68,NaN,7500,21K3G1D--,-1.5,-44.8,-12.3,-55.5,11
16,2,E,EXN,28.9,NaN,X2,T,33.2,120,NaN,3.68,NaN,7500,42K7G1D--,1.5,-44.8,-9.2,-55.5,11
16,3,E,EXN,28.9,NaN,X2,T,33.2,120,NaN,3.68,NaN,7500,85K3G1D--,4.5,-44.8,-6.2,-55.5,11
16,4,E,EXN,28.9,NaN,X2,T,33.2,120,NaN,3.68,NaN,7500,171KG1D--,7.5,-44.8,-3.2,-55.5,11
16,5,E,EXN,28.9,NaN,X2,T,33.2,120,NaN,3.68,NaN,7500,341KG1D--,10.5,-44.8,-0.2,-55.5,11
17,1,E,EXN,28.9,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,21K3G1D--,-1.5,-44.8,-15.4,-58.7,11
17,2,E,EXN,28.9,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,42K7G1D--,1.5,-44.8,-12.4,-58.7,11
17,3,E,EXN,28.9,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,85K3G1D--,4.5,-44.8,-9.4,-58.7,11
17,4,E,EXN,28.9,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,171KG1D--,7.5,-44.8,-6.4,-58.7,11
17,5,E,EXN,28.9,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,341KG1D--,10.5,-44.8,-3.3,-58.7,11
17,6,E,EXN,28.9,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,667KG1D--,13.4,-44.8,-0.4,-58.7,11
17,7,E,EXN,28.9,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,1M33G1D--,16.4,-44.8,2.6,-58.7,11
17,8,E,EXN,28.9,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,2M67G1D--,19.5,-44.8,5.6,-58.7,11
17,9,E,EXN,28.9,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,256KG1D--,9.3,-44.8,-1.6,-55.7,14
17,10,E,EXN,28.9,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,500KG1D--,12.2,-44.8,1.3,-55.7,14
17,11,E,EXN,28.9,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,1M00G1D--,15.2,-44.8,4.3,-55.7,14
18,1,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,21K3G1D--,-1.5,-44.8,-20.7,-64,11
18,2,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,42K7G1D--,1.5,-44.8,-17.7,-64,11
18,3,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,85K3G1D--,4.5,-44.8,-14.7,-64,11
18,4,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,171KG1D--,7.5,-44.8,-11.7,-64,11
18,5,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,341KG1D--,10.5,-44.8,-8.7,-64,11
18,6,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,667KG1D--,13.4,-44.8,-5.8,-64,11
18,7,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,1M33G1D--,16.4,-44.8,-2.8,-64,11
18,8,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,2M67G1D--,19.5,-44.8,0.2,-64,11
18,9,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,256KG1D--,9.3,-44.8,-7,-61,14
18,10,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,500KG1D--,12.2,-44.8,-4,-61,14
18,11,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,1M00G1D--,15.2,-44.8,-1,-61,14
18,12,E,EXN,28.9,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,2M00G1D--,18.2,-44.8,2,-61,14
19,1,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,21K3G1D--,-1.5,-44.8,-27.3,-70.6,11
19,2,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,42K7G1D--,1.5,-44.8,-24.3,-70.6,11
19,3,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,85K3G1D--,4.5,-44.8,-21.3,-70.6,11
19,4,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,171KG1D--,7.5,-44.8,-18.3,-70.6,11
19,5,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,341KG1D--,10.5,-44.8,-15.3,-70.6,11
19,6,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,667KG1D--,13.4,-44.8,-12.4,-70.6,11
19,7,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,1M33G1D--,16.4,-44.8,-9.4,-70.6,11
19,8,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,2M67G1D--,19.5,-44.8,-6.4,-70.6,11
19,9,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,256KG1D--,9.3,-44.8,-13.6,-67.6,14
19,10,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,500KG1D--,12.2,-44.8,-10.6,-67.6,14
19,11,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,1M00G1D--,15.2,-44.8,-7.6,-67.6,14
19,12,E,EXN,28.9,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,2M00G1D--,18.2,-44.8,-4.6,-67.6,14
